FIPs,SummerMeanO3,O3Top10Mean
48113012209,43.1202392156863,64.63655
6025011201,47.7181790849673,63.83794
6073016504,48.1711176470588,73.54626
48113000405,44.114914379085,65.78142
48113000900,43.8321339869281,65.32405
6073016201,46.8809019607843,73.1508
48439100300,45.8180117647059,70.78682
4009961400,51.8067137254902,67.18819
6073016401,49.1863071895425,73.92845
1021060101,33.5112464052288,51.06284
6073016502,48.6197509803922,73.7034
6073008509,40.8540091503268,71.05167
6073016202,47.6378620915033,73.26387
48439113407,45.7090222222222,68.97314
48439113405,45.737254248366,69.40345
48439113408,45.7337026143791,69.13486
48113001002,43.790860130719,65.3155
6073009805,45.3887620915033,72.87215
48439113301,45.7470614379085,69.58694
48113001101,43.7142784313725,65.16804
6025010900,46.8224437908497,62.84309
48113000606,44.0004137254902,65.60398
48439106517,45.6348019607843,68.32486
6073008301,39.1289058823529,69.78692
48113000100,43.4528895424837,64.89471
45019002606,32.864131372549,52.87779
48113017812,42.3216810457516,64.22411
45019002612,32.7037509803922,52.92833
45019004606,33.1198862745098,52.66318
6073009510,42.8791882352941,72.3289
4021002001,50.4279549019608,68.13907
48113012301,42.883091503268,64.52613
48113017900,42.6698098039216,64.41653
6073008503,39.6488888888889,70.1545
6073009507,43.9983692810458,72.63291
45019005800,31.9872888888889,52.70035
4027010914,44.2358973856209,59.35791
48113001102,43.6563862745098,65.12078
6073015501,51.3050516339869,74.59806
48439113206,45.7761320261438,69.85391
35025000701,48.4429535947712,58.89963
48439113619,45.7240098039216,68.87149
48113014703,44.9705150326797,67.03738
13021011500,34.5761196078431,54.06399
48363000500,42.2110594771242,62.60985
48113000603,44.0848516339869,65.66797
6073008102,38.2312045751634,69.4036
48113017811,42.1783725490196,64.13043
28099010100,32.476691503268,50.73045
48113000404,44.2043732026144,65.86763
45019002613,32.6119797385621,52.94878
48113015202,45.2282745098039,67.49035
45019002604,32.788914379085,52.92234
45019005400,32.9593006535948,52.79428
48113001001,43.8534921568627,65.34674
48113014406,45.3096777777778,67.57414
48113008100,43.2591418300654,64.75974
48363000600,42.3165241830065,62.98335
6025010800,46.5731692810458,62.53103
48439105006,45.8518784313725,70.62295
6073016503,48.235160130719,73.5783
22017024900,35.3987738562092,54.62315
48113014502,45.1656535947712,67.39009
48113014603,45.114039869281,67.27071
6073008504,40.2090522875817,70.60104
48439106518,45.5721156862745,68.03089
48113014408,45.4206745098039,67.7124
48113000702,43.9609712418301,65.49119
48113020100,44.8314509803922,66.80623
48439100601,45.3723098039216,69.98526
13145120198,34.2978973856209,53.2536
13021012500,34.5821352941176,53.9435
28079040700,33.7559555555556,51.28684
48439113511,45.741214379085,68.605
6073009506,43.4870241830065,72.60447
48439110204,45.8204320261438,70.30135
48113014702,45.0011901960784,67.09634
48439105001,45.8872575163399,70.90007
48113018002,42.5419666666667,64.33231
6073008310,38.8808555555556,69.73648
6073008311,38.4517379084967,69.56284
45019004610,33.2718712418301,52.6295
13021010500,34.6132274509804,54.11065
13021010400,34.6141333333333,54.0989
6073008511,41.9344588235294,71.98828
6073008507,40.9132725490196,71.2073
48113014602,45.0928431372549,67.26086
13021013302,34.416031372549,53.99335
48113000601,44.2288490196078,65.92615
35015001100,53.0535339869281,66.53298
48113014403,45.5176777777778,67.92393
4021002200,52.8432339869281,70.36677
6073016605,46.1814431372549,73.06899
6073021202,53.8886366013072,73.72538
48113012400,43.046962745098,64.7122
6073016806,49.1806392156863,73.89006
48439110101,45.8318718954248,70.16861
48439113513,45.7184986928105,68.41225
48113019800,44.1801758169935,65.84882
6073016809,50.3495333333333,74.26846
48113012500,42.8867379084967,64.62331
48439113618,45.8112196078431,69.03701
48113017808,42.2378339869281,64.20549
48113000300,43.9161934640523,65.48768
48439113403,45.8395274509804,69.56517
6073008506,40.5555679738562,70.93449
4009961300,51.7950346405229,67.40966
48367140407,44.456722875817,68.35984
13021013201,34.5662810457516,53.8082
6073021205,53.4151830065359,75.04174
48113014407,45.4721882352941,67.91889
48439113512,45.8123470588235,68.82069
48439113213,45.8431065359477,69.78432
48439113514,45.751008496732,68.47564
48113019600,44.020477124183,65.59372
48439113404,45.8358379084967,69.35097
6073016616,46.9742261437909,73.2078
48113014501,45.3120673202614,67.62389
48113014405,45.4021908496732,67.79795
6073008501,39.4899437908497,70.01213
48439113212,45.8454516339869,70.05622
48113000202,43.846477124183,65.36321
45019004400,32.8987359477124,52.8019
48439113607,45.8358078431373,69.24255
45019004613,33.112877124183,52.56262
13021013606,34.3722039215686,53.12801
48113000201,43.7784124183007,65.28212
13021013700,34.5948875816993,54.08922
48113019700,44.0954816993464,65.68818
48113014601,45.230531372549,67.45967
6073008101,38.2189405228758,69.46955
48113014701,45.074754248366,67.22727
48113018001,42.6789758169935,64.52966
6073009502,43.0210483660131,72.59764
1037961200,32.9807078431373,50.50989
48113008000,43.5962718954248,65.08814
6073016617,47.6974908496732,73.36112
45019002611,32.6280450980392,52.87074
48113000406,44.4954581699346,66.27479
45019004612,33.1686379084967,52.56158
6073016701,48.5054189542484,73.67577
1017954600,34.1277888888889,52.99741
48113018130,42.494062745098,64.31912
6073016807,49.4945437908497,73.97202
13021010300,34.6369960784314,54.13587
6073008502,40.0293960784314,70.45063
6073009505,44.6453647058824,72.9436
48113018132,41.9872640522876,64.01714
13021012400,34.6060588235294,53.92341
48113008200,43.2531941176471,64.87589
48113012702,43.0516235294118,64.7037
6073008505,40.6874535947712,70.9786
48439114206,45.2240235294118,69.89535
48253020300,42.806760130719,56.1808
48397040506,40.3614464052288,62.59045
6073008303,38.6973614379085,69.69931
48439113220,45.9212758169935,69.88967
48113012603,42.8672758169935,64.62133
48439113628,45.8823176470588,68.96964
13021012300,34.638,54.05304
6073016606,46.3564954248366,73.15256
48113007914,43.9615359477124,65.52272
1017954200,33.9786267973856,52.89401
48439114007,45.7631699346405,70.9857
28163950500,35.473122875817,51.77655
48113018142,41.6229869281046,63.67899
48113007102,44.4258281045752,66.09545
48439113217,45.9134424836601,70.01849
13021013800,34.5802189542484,54.08141
1123962300,33.0498790849673,50.82713
48113014308,45.3416032679739,67.6256
48439113629,45.9286836601307,69.3095
48113014306,45.5269045751634,67.93502
48113018129,42.3767294117647,64.28316
48113007101,44.3526836601307,66.10284
13021010800,34.6103490196078,54.06665
48439113510,45.8477738562092,68.56924
6073008200,38.3506274509804,69.56255
48113019502,44.2695581699346,65.9081
48113019302,44.0830176470588,65.61139
13021010200,34.6497640522876,54.15017
48113014302,45.4319045751634,67.78254
48439113509,45.8813418300654,68.75251
48439106700,45.6247718954248,70.72867
48459950200,36.8774202614379,55.45806
48113014203,45.3130797385621,67.58408
22119031400,34.6579267973856,52.49949
48439113811,45.914245751634,70.36946
48113980100,44.5881862745098,66.41015
6073016702,48.9816967320261,73.71997
45019003900,32.7461431372549,52.90654
48439113613,45.9453032679739,69.67225
48113012604,42.8031705882353,64.6815
48113014204,45.1601888888889,67.28713
6073016615,47.5993784313725,73.35203
6073016614,47.1192993464052,73.25435
6073016811,50.2327875816993,74.18056
13021010100,34.6427045751634,54.10555
48113014115,45.6242248366013,68.10583
6073008306,39.5405300653595,70.03275
48113014116,45.6949653594771,68.21435
6073016613,46.6585405228758,73.21913
1017954400,34.0870189542484,52.97359
45019004000,32.8523333333333,52.84278
48113019400,44.1928960784314,65.77677
48439113630,45.9483281045752,69.3185
6073016810,49.8256895424837,74.05327
48113007902,43.7920450980392,65.32548
48113007913,43.9966464052288,65.54261
48439113627,45.9256777777778,69.04316
45019004300,32.900814379085,52.76681
48397040504,41.1613549019608,63.24793
13165960100,32.0196875816993,50.7001
48439105008,45.9435464052288,70.99594
48113007903,43.9250320261438,65.46498
48439105007,45.9324967320261,70.83136
6073008345,40.561037254902,70.88027
48415950100,44.5040555555556,56.97156
48439110203,45.9312725490196,70.58861
48113012900,43.5031424836601,65.11208
48231961700,38.5530490196078,59.76104
1119011400,31.9625183006536,50.39668
48113018138,42.0974424836601,64.11582
6073008307,39.9711967320261,70.38441
48113012701,43.1154967320261,64.8857
48113018127,42.7552993464052,64.57361
45049920200,31.0677509803922,51.02731
13021012200,34.6212594771242,53.92633
48439114006,45.8993954248366,71.19081
48113014307,45.4604013071895,67.81908
4021001407,50.0979751633987,67.83266
48113007909,44.036131372549,65.53429
6073016607,48.1527196078431,73.47907
45019005500,32.9338339869281,52.75681
48439113216,45.9665967320261,70.22726
48439113221,45.9868392156863,69.9967
35035000402,51.0181901960784,63.37474
48113018128,42.3897594771242,64.27963
4021001406,49.7983640522876,67.45219
45019004609,33.2464888888889,52.50543
48113012601,42.9995169934641,64.73084
35015001000,52.9097928104575,66.23883
48439113810,45.9550640522876,70.43187
28079040100,33.2771947712418,51.0951
6073008313,39.205537254902,69.82368
48113012800,43.2939679738562,64.97919
45019004614,33.1140568627451,52.44812
48439113624,45.989537254902,69.20222
48439114008,45.8684901960784,71.16272
48113019301,44.1891163398693,65.74417
48439113626,46.0239117647059,69.56288
48113014205,45.3731712418301,67.6974
48379950100,37.7789104575163,58.09395
48113014309,45.6635013071895,68.17838
48113007910,44.0165124183006,65.57272
48439113518,45.9496104575163,68.71941
22067950300,35.6685437908497,54.02574
1017954500,34.0601980392157,53.00987
48113019501,44.3518843137255,66.04392
48113007302,44.6190797385621,66.41006
48165950100,47.2784483660131,57.99554
45019003800,32.826814379085,52.86047
6073008344,40.4986869281046,70.83414
6073016610,47.5160803921569,73.34895
48439113517,45.9692052287582,68.89119
48113014310,45.6271568627451,68.11826
13021011702,34.5242882352941,54.05141
13021011900,34.6510993464052,54.08594
6073008362,39.4206300653595,69.95978
1021060200,33.6653980392157,51.09262
48113007201,44.9085954248366,66.88118
48439113516,45.9894071895425,69.03501
48113018126,42.6891117647059,64.52407
13319960200,33.4513673202614,52.13782
13021011100,34.5923901960784,54.04626
48113007301,44.4772732026144,66.18699
13021011800,34.648760130719,54.03092
48113007809,43.8475816993464,65.3985
6073008364,39.5939490196078,69.99134
48439113612,46.030468627451,69.8787
48113018141,41.6235568627451,63.62281
6073021206,53.6240784313725,74.92693
48113014113,45.7364183006536,68.31904
48113007906,44.174645751634,65.76679
4009961201,51.9035156862745,67.7592
48113018403,42.9402954248366,64.77104
48113014114,45.7196660130719,68.24907
1017954000,33.6399418300654,52.60758
48113007911,44.0509993464052,65.57557
48113007912,44.1245130718954,65.72435
48113007202,44.8860509803922,66.80628
13163960400,32.2744294117647,50.46815
6073008343,39.8974908496732,70.16013
48439113623,46.0589562091503,69.37501
48113018137,41.8901307189542,63.93614
22027950100,34.1042078431373,51.72248
48439113625,46.0679352941176,69.65322
1065040100,32.0596496732026,50.20688
4021002400,52.9680150326797,69.83536
6073016804,49.8099385620915,73.97953
48151950400,43.4916882352941,56.33726
48113018118,42.2507169934641,64.20717
4021001408,50.438768627451,68.19137
13021013605,34.4927307189542,53.38254
45019005700,32.3172071895425,52.82915
48439113809,45.9899431372549,70.5822
45015020403,33.0042006535948,52.5468
48113007819,44.0744875816993,65.62823
6073008363,39.7615104575163,70.10107
48439114003,45.9665973856209,71.30021
48439113218,46.0605222222222,70.15156
13293010400,33.8331503267974,52.18103
45019003700,32.8725954248366,52.78786
4021001500,49.5420300653595,67.19924
48439113917,45.976337254902,70.75999
45019003110,32.5749065359477,52.91948
28163950200,35.4594673202614,51.81003
6073009400,42.9823385620915,72.57773
48439113916,45.9851058823529,70.93572
48113007818,44.0734875816993,65.61918
45029970600,31.0305281045752,51.69433
13021012101,34.6332444444444,53.84733
6073016612,46.9413594771242,73.27711
48113007820,44.0046326797386,65.59836
35017964200,50.8361379084967,63.5959
6025011000,46.1671483660131,61.84545
48113018111,42.6135385620915,64.48588
48439114005,45.9345359477124,71.37546
48113014206,45.4612588235294,67.74851
6073008361,39.4773986928105,69.8628
6073008340,40.3266326797386,70.54793
6073016608,48.1493169934641,73.44598
6073016802,51.6669248366013,74.46233
13303950700,32.6701588235294,50.86805
48113013010,43.3265437908497,65.06121
48113013007,43.4704954248366,65.20046
48113014312,45.6329830065359,68.10343
48113013004,43.7494738562091,65.36074
48113014133,45.8471405228758,68.48869
48367140411,44.154291503268,67.80595
48439113918,45.9801516339869,70.83476
48439113215,46.059785620915,70.44875
48439113611,46.1207346405229,70.15874
6073008341,39.8887503267974,70.06023
48113018401,43.0760104575163,64.82411
48113009804,45.007539869281,66.98912
48113009402,44.8122052287582,66.69091
48113007826,43.892685620915,65.49841
1021060102,33.8509535947712,51.3275
48439113214,46.050268627451,70.52994
22015011200,34.9345071895425,53.63879
48113018402,42.8965947712418,64.70797
48113009802,44.9585267973856,66.96518
48113009401,44.9016405228758,66.83622
48439113520,46.0791006535948,69.06941
48397040505,40.0060633986928,62.08907
28163950300,35.5312411764706,51.93446
45019003111,32.7004640522876,52.84299
13021011000,34.6421993464052,54.11154
48113007700,44.456631372549,66.10971
48113020600,44.683277124183,66.43641
48113007801,44.3233241830065,65.90102
48113007821,44.0504287581699,65.65562
48439113519,46.1140764705882,69.23778
13021011701,34.5943509803922,54.11344
48439114205,45.3327581699346,70.2722
22017025000,35.3778078431373,54.51997
13319960300,33.8803725490196,52.89563
6073016609,47.5965751633987,73.41698
48439113622,46.1517379084967,69.76642
48499950100,37.151537254902,55.91399
48113013005,43.6182967320261,65.2924
48439113808,46.0236980392157,70.62963
48231961501,39.2525967320261,61.04208
1123962501,33.1655954248366,51.19869
48113009803,45.0971967320261,67.1357
28099010200,32.7815,50.90699
45019003600,32.8606091503268,52.73731
48113007822,44.2455620915033,65.8511
48113007824,43.9783862745098,65.59572
48113013011,43.5263614379085,65.22011
48439113925,46.0044522875817,71.01008
48439113923,46.0234274509804,71.16104
28125950100,35.8785379084967,52.75214
6073008305,39.5965039215686,69.81162
48113007815,44.1851483660131,65.81156
48113009900,45.3828836601307,67.56193
28163950100,35.0725607843137,51.33004
48113014311,45.787331372549,68.32691
45005970400,31.2461424836601,50.79348
48113018110,42.5145078431373,64.39862
13021012000,34.6645947712418,54.04941
13169030104,34.4921281045752,53.97291
48113018135,41.6816411764706,63.68379
48113018136,42.0725555555556,64.05619
48367140502,42.8201392156863,64.63072
13021012102,34.6562777777778,53.88239
13021013410,34.5855039215686,53.59165
13021013409,34.5300104575163,53.42765
48439113210,46.1616633986928,70.54799
48113013104,44.3784666666667,65.99603
48439114102,45.7270333333333,71.13171
48439113919,46.0179666666667,70.98546
48113018206,42.8207222222222,64.65798
45019003300,32.7947274509804,52.77562
48113007827,43.9733522875817,65.55306
48439113924,46.0206679738562,71.14685
48439113920,46.0409437908497,70.86763
48113013008,43.9048647058824,65.50803
48113018300,43.0199960784314,64.84008
48397040503,40.788385620915,62.96768
48379950200,38.0968490196078,58.88284
4021001403,50.0242954248366,67.74009
4021001404,50.1703163398693,67.91988
4021001405,50.377377124183,68.13381
48439113207,46.1429098039216,70.67441
48113013009,43.7990411764706,65.36455
48439113803,46.0615784313725,70.7392
48113007604,44.6241359477124,66.2948
48113007605,44.7533470588235,66.45384
48113013102,44.4984013071895,66.16084
48439113633,46.2581732026144,69.8226
6073008312,39.1546777777778,69.44733
48113007601,44.8976496732026,66.75558
48113009500,45.0182882352941,66.90488
48113009701,45.2436954248366,67.32065
1123962400,33.3186450980392,51.84897
45019003500,32.8440039215686,52.71695
48113009702,45.1321875816993,67.09532
48113018205,42.7258633986928,64.59127
48113018501,43.3763026143791,65.13161
48113007812,44.1566575163399,65.7407
48499950302,37.4593117647059,56.93679
48113014103,45.9614549019608,68.54956
48367140408,45.0369620915033,69.65173
6073008350,41.3881581699346,71.23014
22027950200,34.122922875817,51.22208
48439113709,46.279485620915,69.65194
45019003109,32.4402843137255,52.87817
48231961600,38.6288934640523,59.80262
48113980000,46.1072202614379,68.92218
48113007823,44.359022875817,65.99366
48113013105,44.4586477124183,66.10043
48113014137,45.7979934640523,68.22734
48113007825,44.0790986928105,65.66907
22035000100,36.0162764705882,53.99709
48439113634,46.3112222222222,70.18882
45019004608,33.0837673202614,52.16878
48439114204,45.4810823529412,70.59666
35035000100,50.9143450980392,63.21689
4009961700,51.6490869281046,67.52364
48113018506,43.7020529411765,65.34799
45019003400,32.8718568627451,52.6904
1063060100,32.0309444444444,50.37374
48439980000,46.2710509803922,69.44143
45035010801,31.5964183006536,52.51036
6073009504,45.9549104575163,73.1258
35035000401,50.9647019607843,63.31433
48113014138,45.8016732026144,68.26079
35035000500,50.7907215686275,63.15584
45019003200,32.6080509803922,52.83497
48113007811,43.9996888888889,65.57833
4021001600,49.0140032679739,66.55481
13251970200,31.5421111111111,50.54848
48439113814,46.2876555555556,70.858
6073008360,42.6923052287582,71.98517
48439113813,46.1776555555556,70.83416
48113018133,42.1541784313726,64.12753
48439113610,46.3289013071895,70.54089
4021001306,50.2392973856209,68.08966
13293010500,33.8884849673203,52.08511
48113014136,46.0004751633987,68.60482
48113018700,43.0899235294118,64.8245
48113018600,43.3035379084967,65.03801
48113018204,42.9190816993464,64.7264
48113007805,44.3777823529412,65.97403
48113013400,44.9058052287582,66.73218
48113009611,45.3797163398693,67.38705
48113018203,42.6830516339869,64.53086
13021013407,34.6680124183007,53.89417
48397040301,41.4570836601307,63.47774
13199970500,33.9431464052288,52.90868
48113009609,45.1501424836601,67.01355
48113013500,45.0261490196078,66.83765
48113013300,44.7686307189542,66.54279
48113018134,41.7144483660131,63.6789
6073008339,39.7511640522876,69.70072
48113009607,45.2857111111111,67.24766
48113013101,44.6013549019608,66.26515
48113009610,45.4483052287582,67.55107
48439113632,46.3738261437909,70.07422
48439113812,46.1170267973856,70.91295
45035010820,32.3157006535948,52.79834
22119031100,34.3868300653595,51.51894
13293010300,33.8447359477124,52.5266
48367140501,43.4928405228758,66.31612
35035000200,50.8923895424837,63.33362
6073016901,48.3095705882353,73.28591
22067950100,35.7276745098039,54.00871
28125950200,36.0623267973856,53.15403
6073017022,43.5003183006536,72.22094
45029970500,30.9399464052288,51.52063
48113018503,44.048362745098,65.6694
48253020400,42.5396967320261,56.02666
48113007810,44.2186137254902,65.83632
48113018505,43.9556470588235,65.55801
13021013408,34.6578254901961,53.81086
6073008351,42.0646189542484,71.43815
45015020901,32.7901450980392,52.70779
4021001200,51.4538529411765,69.32605
13303950500,32.4040784313725,50.41582
22111960100,35.2027418300654,53.18861
6073008358,42.5888732026144,71.67555
22067950200,35.7109954248366,53.91828
45019003105,32.6892385620915,52.75263
6073008359,43.0062692810458,71.96335
35035000305,50.8658633986928,63.22214
35035000306,50.9113091503268,63.29659
48113009605,45.3935784313725,67.33621
48439113631,46.4366222222222,70.11113
6073008346,40.9726614379085,70.56457
48113019035,44.1258529411765,65.72235
48113019013,43.5793607843137,65.31205
48113018802,43.1738137254902,64.98502
48113019033,43.7709875816993,65.47613
13199970600,34.130977124183,53.35822
48367140409,44.8207516339869,69.19295
48113019019,43.9764810457516,65.60342
6073017047,44.4395816993464,72.45053
6073008348,41.6967078431373,71.08759
1017953900,33.9407339869281,53.06665
48439113921,46.054316993464,71.01073
13285961000,34.0963901960784,53.12198
48113007804,44.483962745098,66.03661
48439113815,46.3263954248366,70.96075
48113009608,45.2766241830065,67.1386
45019003108,32.5011758169935,52.73536
6073008357,42.5465013071895,71.60082
6073008349,42.132945751634,71.40745
48397040302,40.9348111111111,62.97917
48439113922,46.0601320261438,71.25999
48113014001,45.5928464052288,67.68329
48113013200,44.7893718954248,66.50429
48113009603,45.1424705882353,67.01782
45015021000,32.8706784313725,52.59806
22111960200,34.4319516339869,52.16263
6073017046,43.8789111111111,72.14968
48113014124,46.2126620915033,68.9774
48113009604,45.0472777777778,66.84967
48113018121,42.7257032679739,64.46622
35035000303,50.8646549019608,63.22343
13207050301,34.240422875817,52.66509
45015020903,32.7730254901961,52.6287
48439113816,46.2229209150327,71.02316
48113018140,42.2016052287582,64.02033
48113019016,44.3542843137255,65.91207
48113018105,42.9740411764706,64.73223
13285961100,34.225714379085,53.33496
48113018900,43.4234013071895,65.13745
48113019034,44.1962751633987,65.82567
48113019032,43.8319797385621,65.49016
48113013804,45.4320339869281,67.41173
6073008356,42.4185941176471,71.4323
13293010100,33.9667843137255,52.1242
6073008355,42.8153712418301,71.62158
48113014130,46.0337052287582,68.48834
48113014129,46.1598346405229,68.76734
45015020404,33.0132908496732,52.20229
45035010819,32.1955411764706,52.76011
6073008347,41.8605163398693,71.0511
4021001305,50.4801758169935,68.30223
48113019014,43.646377124183,65.33484
45035010818,32.3874666666667,52.76619
1021060401,34.2618071895425,51.81399
48113018801,43.2103176470588,64.88837
48113019018,44.0787823529412,65.70811
6073016902,51.1145862745098,74.03075
6073008333,40.4184,69.83261
48113019004,43.8951150326797,65.48424
48363000100,42.0484098039216,60.40998
6073008352,42.4726470588235,71.32365
13293010201,33.8881581699346,52.26664
48113018139,42.4910973856209,64.29322
13021013411,34.7090405228758,53.90797
6073020902,53.0365836601307,71.78531
6073017043,43.5035647058824,71.865
6073017044,44.2732156862745,72.21278
48113019041,44.2591790849673,65.80976
45019003104,32.6689385620915,52.71462
48439113926,46.1385346405229,71.50657
22123000100,35.9624581699346,54.38996
48439113909,46.5382281045752,70.57206
6073017045,44.7352078431373,72.41459
48439113705,46.5837588235294,70.27964
4021001301,50.2101699346405,68.05187
48397040401,40.0651490196078,61.8527
48439113908,46.4933529411765,70.89256
48113013902,45.6811254901961,67.77878
48113013901,45.782822875817,67.91517
48113019208,44.6971130718954,66.26144
48113019040,44.422368627451,65.9531
48113013610,44.8380150326797,66.46493
6073008353,42.6248901960784,71.32172
6025012301,46.237377124183,61.69066
48113013615,45.1262052287582,66.90298
4013723305,43.865514379085,58.18892
13169030103,34.6287326797386,54.18099
6073008354,43.0880941176471,71.58477
48113014131,46.1285705882353,68.5518
48113018120,42.7001823529412,64.41369
48113014128,46.1960431372549,68.68891
48113019212,44.656414379085,66.26544
48113013626,45.2148941176471,67.03619
48113013806,45.3661496732026,67.25961
48439113912,46.4301405228758,71.03445
48113019213,44.6204562091503,66.20859
48113013805,45.5012248366013,67.40386
35025001003,49.7788392156863,60.51311
48439113911,46.2959267973856,71.16324
45035010817,32.3066483660131,52.74118
48113013608,45.032422875817,66.72315
35035000304,50.8159013071895,63.10413
48113019021,43.5269882352941,65.17171
48113019026,43.3053392156863,64.97635
48113019020,43.7239169934641,65.33815
48113019024,43.9394235294118,65.56833
48113013803,45.6038575163399,67.55556
35035000901,50.9301202614379,63.23788
22017025100,35.2006104575163,53.99801
48113014127,46.3220379084967,68.99397
48397040101,41.3124392156863,63.24193
45029970700,31.052022875817,51.87454
45049920100,31.0178006535948,50.77509
48113014002,46.0433594771242,68.29879
4021001304,50.7542235294118,68.59329
6073008365,42.2972117647059,71.0347
48113018124,42.0653202614379,63.83375
6073017042,44.1974653594771,72.05648
45015020812,32.7914784313725,52.6176
48367140410,44.1454189542484,67.53186
45015980100,32.9063843137255,52.44791
48113013623,45.1841947712418,66.92418
6073017049,45.9439581699346,72.6459
48113013711,45.8116980392157,67.91234
48439114104,45.9842679738562,71.67047
48113013712,45.7465137254902,67.83871
6073008331,40.0435058823529,69.2991
48439114103,46.1512477124183,71.72599
48113013625,45.2972705882353,67.07921
48113014132,46.2151843137255,68.63238
6073008329,39.747360130719,69.09623
48113013713,45.9264294117647,68.08687
48113013609,44.9102104575163,66.44256
13169030101,34.7511013071895,54.18473
48113013726,45.5505496732026,67.43004
1007010004,33.0865026143791,50.83932
48113019202,44.6199921568627,66.14807
48231961503,38.7940032679739,59.91625
1065040000,32.3998803921569,50.58075
48113019025,43.236754248366,64.84575
48439113929,46.2233450980392,71.24882
48113019039,44.171314379085,65.7521
48499950200,37.2390535947712,55.87064
6073017048,45.2119385620915,72.40064
48113013624,45.3223725490196,67.09209
48439113711,46.6981307189542,70.48574
48439114203,45.6641241830065,70.99491
48063950101,36.8814098039216,55.41177
45015020904,32.7100130718954,52.63234
48113019029,43.7072529411765,65.26788
48113013714,45.9078379084967,67.98217
48231961502,39.408914379085,60.88355
48113019100,44.3915163398693,65.92547
4021001303,51.0542496732026,68.87578
48113018123,42.9704039215686,64.62124
1123962100,33.2877169934641,50.87937
6073017037,43.0917633986928,71.4188
48113013622,45.2675352941176,66.99494
48113013715,45.7874,67.82353
6073008366,41.9826294117647,70.71519
6073008324,39.3808281045752,68.6681
6073021500,40.9945529411765,70.09814
6073008330,40.1510568627451,69.2784
48113019204,44.8226320261438,66.32404
48367140405,45.3127535947712,70.21265
35025001005,49.7567535947712,60.44211
4009961100,52.1118483660131,68.85561
45035010816,32.2367888888889,52.7257
45019003114,32.6240692810457,52.72301
48113019023,44.0263006535948,65.62138
48113014126,46.5861045751634,69.57095
45019003113,32.5491359477124,52.64404
48113014121,46.288508496732,68.64898
13033950900,32.3389464052288,50.70679
48113013616,45.4328895424837,67.2124
48113013606,45.1803496732026,66.80208
48113019028,43.8561679738562,65.42926
48113013607,45.0110901960784,66.56131
48113019203,44.6633797385621,66.15488
48113019027,43.5396934640523,65.17232
48397040200,40.9874477124183,62.81536
6073017039,44.1068745098039,71.79472
48397040102,41.5805803921569,63.35114
6073008337,42.5541633986928,71.01052
1123962200,33.3057274509804,51.05498
48113013717,46.044854248366,68.21447
48113014119,46.5219705882353,69.32576
6073017036,42.9657509803922,71.19338
6073017010,47.1098973856209,72.68265
48113013718,45.9760470588235,68.04299
48439113710,46.7977960784314,70.61694
48397040402,40.5055882352941,62.13662
48113014120,46.4397588235294,69.06646
45015020811,32.7981960784314,52.56591
48113013621,45.3391784313726,66.98448
4013723306,45.5173810457516,61.18869
45035010807,31.982008496732,52.63307
48439113906,46.6547777777778,70.95023
1007010003,34.0039882352941,51.65564
6073017018,43.6491437908497,71.53348
48113013620,45.396062745098,67.07247
48113020700,45.8502738562091,67.83262
48113013725,45.6595032679739,67.49996
45019003107,32.4101692810458,52.70016
6073017200,39.1355300653595,68.31584
45029970402,30.8858843137255,51.4132
13293010202,33.9318248366013,52.3786
6025010600,43.3953215686275,59.07067
45035010815,32.1866745098039,52.71862
48113019037,44.1091895424837,65.67159
6073017050,44.6608450980392,71.95609
6073017041,45.5002908496732,72.31628
35025001004,49.7564784313725,60.44684
6025010700,43.2252699346405,58.91734
48113013727,45.6389091503268,67.40666
48439113707,46.8291712418301,70.68986
6073008327,39.7620849673203,68.7412
48439113910,46.5427483660131,71.22257
22119031200,34.550554248366,52.2346
6073017009,45.9526333333333,72.42545
6073017040,45.0862366013072,72.12616
6073008336,42.648345751634,70.9167
48439113927,46.324339869281,71.42211
48439113928,46.3961241830065,71.34732
6073008328,40.5717392156863,69.41106
13169030302,34.3366496732026,54.01357
6073008335,42.2125803921569,70.57491
48439113703,46.889445751634,70.56506
45015020810,32.7377137254902,52.58152
48113013716,46.1503052287582,68.27893
45015020725,32.9039797385621,52.53339
48439113907,46.7941790849673,70.79158
48113019211,44.635108496732,66.16644
48113018122,42.5072673202614,64.14126
48113013605,45.103937254902,66.55431
48113013619,45.2809562091503,66.79206
48113019043,43.2489202614379,64.84319
48113019038,44.3657660130719,65.90229
48367140403,44.7370352941176,68.86985
48113014135,46.621568627451,69.39376
48113019031,43.9839843137255,65.54651
13285960700,34.1681333333333,53.23729
28007060300,34.1301241830065,51.1892
48113019205,44.9728803921569,66.41456
48113019206,44.8492431372549,66.32192
45035010808,32.0437679738562,52.65557
48113019042,43.7157869281046,65.20759
6073017035,43.7398895424837,71.50053
22027950300,34.0583117647059,50.96123
45029970200,30.8180209150327,50.86602
1063060000,32.1845941176471,50.4849
45015020804,32.7770052287582,52.49853
48113013721,45.9300516339869,67.85551
48113019036,44.2117764705882,65.81443
45035010813,32.1312202614379,52.69582
4011960200,51.5359973856209,66.98177
48113014123,46.5042823529412,68.95593
48113013611,45.5353294117647,67.16277
6073017055,44.5935588235294,71.83218
6073017056,44.2643477124183,71.6981
45019003115,32.5769065359477,52.61907
