month,day,hour,WD,WS
5,31,22.0,130.0,3.6
5,31,23.0,150.0,3.1
6,1,20.0,130.0,3.6
6,1,22.0,340.0,1.5
6,2,14.0,130.0,1.5
6,2,22.0,150.0,2.1
6,2,23.0,110.0,1.5
6,3,14.0,130.0,2.1
6,3,15.0,130.0,3.1
6,3,20.0,90.0,3.6
6,3,22.0,150.0,4.1
6,4,14.0,110.0,1.5
6,4,15.0,150.0,1.5
6,5,16.0,350.0,2.1
6,8,18.0,30.0,1.5
6,8,21.0,270.0,1.5
6,8,22.0,320.0,2.1
6,9,15.0,150.0,1.5
6,9,17.0,140.0,2.1
6,9,18.0,130.0,2.1
6,9,20.0,120.0,2.6
6,9,21.0,140.0,2.6
6,11,6.0,140.0,2.6
6,11,7.0,160.0,2.6
6,11,15.0,190.0,4.6
6,11,16.0,220.0,4.1
6,11,19.0,160.0,3.6
6,11,21.0,140.0,3.6
6,11,23.0,150.0,2.1
6,12,1.0,140.0,1.5
6,12,3.0,130.0,2.6
6,12,6.0,140.0,3.1
6,12,7.0,150.0,3.6
6,12,10.0,180.0,2.1
6,12,22.0,150.0,2.6
6,13,1.0,140.0,3.1
6,13,2.0,140.0,3.6
6,13,12.0,130.0,1.5
6,13,16.0,140.0,2.6
6,13,17.0,140.0,4.1
6,13,18.0,140.0,4.1
6,13,22.0,140.0,3.6
6,14,2.0,130.0,2.1
6,14,3.0,130.0,2.1
6,15,14.0,230.0,1.5
6,15,19.0,140.0,3.6
6,16,7.0,300.0,1.5
6,16,14.0,330.0,2.1
6,17,15.0,80.0,1.5
6,17,18.0,220.0,3.6
6,17,19.0,200.0,4.1
6,18,11.0,140.0,1.5
6,18,16.0,310.0,3.6
6,18,18.0,160.0,2.1
6,18,19.0,300.0,2.1
6,18,23.0,330.0,1.5
6,20,23.0,130.0,1.5
6,21,21.0,110.0,1.5
6,22,2.0,100.0,1.5
6,22,4.0,110.0,2.1
6,22,15.0,120.0,3.1
6,22,16.0,120.0,3.6
6,22,19.0,110.0,2.6
6,22,22.0,130.0,4.6
6,22,23.0,130.0,3.1
6,23,6.0,330.0,2.1
6,25,14.0,140.0,1.5
6,25,19.0,120.0,1.5
6,26,16.0,140.0,2.1
6,27,16.0,130.0,2.1
6,27,18.0,150.0,2.6
6,27,19.0,120.0,2.6
6,27,22.0,150.0,3.6
6,27,23.0,120.0,3.6
6,28,1.0,130.0,1.5
6,28,15.0,150.0,3.6
6,28,19.0,140.0,2.6
6,28,21.0,140.0,4.6
6,29,6.0,140.0,2.6
6,29,11.0,200.0,1.5
6,29,16.0,140.0,3.1
6,29,21.0,140.0,3.1
6,29,22.0,120.0,2.6
6,30,2.0,120.0,1.5
6,30,7.0,130.0,1.5
6,30,20.0,140.0,3.6
6,30,22.0,160.0,3.1
7,1,6.0,120.0,2.6
7,1,10.0,70.0,1.5
7,1,12.0,230.0,1.5
7,1,16.0,300.0,2.6
7,3,4.0,120.0,1.5
7,3,5.0,350.0,2.6
7,3,19.0,280.0,3.1
7,3,20.0,280.0,1.5
7,3,23.0,200.0,1.5
7,4,11.0,150.0,1.5
7,4,15.0,290.0,1.5
7,4,20.0,210.0,2.6
7,5,12.0,300.0,1.5
7,5,13.0,330.0,1.5
7,5,17.0,130.0,3.1
7,6,14.0,260.0,2.1
7,6,18.0,330.0,2.1
7,7,15.0,300.0,1.5
7,8,13.0,320.0,1.5
7,8,16.0,110.0,2.1
7,8,17.0,330.0,1.5
7,8,21.0,130.0,2.1
7,9,17.0,170.0,3.1
7,9,20.0,150.0,3.6
7,10,1.0,130.0,1.5
7,10,15.0,110.0,1.5
7,11,22.0,170.0,2.6
7,12,18.0,220.0,2.1
7,13,18.0,320.0,2.6
7,13,19.0,150.0,1.5
7,14,16.0,320.0,1.5
7,14,17.0,330.0,2.1
7,14,22.0,160.0,1.5
7,16,3.0,130.0,1.5
7,16,14.0,150.0,1.5
7,16,17.0,120.0,2.1
7,17,17.0,60.0,1.5
7,17,18.0,130.0,2.1
7,17,23.0,120.0,2.6
7,18,20.0,180.0,1.5
7,19,19.0,160.0,1.5
7,19,21.0,270.0,1.5
7,20,18.0,300.0,2.1
7,21,15.0,280.0,2.1
7,21,17.0,290.0,2.6
7,21,22.0,250.0,2.6
7,23,16.0,330.0,2.6
7,24,2.0,310.0,1.5
7,24,3.0,320.0,2.6
7,24,5.0,150.0,1.5
7,24,9.0,320.0,2.6
7,24,17.0,140.0,2.1
7,24,18.0,100.0,1.5
7,25,18.0,200.0,2.1
7,26,16.0,230.0,2.1
7,27,22.0,220.0,3.6
7,29,23.0,110.0,2.1
7,30,20.0,140.0,4.6
7,30,23.0,10.0,1.5
7,31,19.0,330.0,1.5
8,1,19.0,100.0,1.5
8,2,14.0,110.0,1.5
8,2,15.0,110.0,1.5
8,2,21.0,300.0,1.5
8,3,15.0,280.0,2.1
8,3,17.0,360.0,2.1
8,4,14.0,320.0,1.5
8,4,19.0,120.0,1.5
8,4,20.0,120.0,2.6
8,4,21.0,140.0,1.5
8,4,22.0,140.0,2.1
8,5,12.0,120.0,2.1
8,5,13.0,120.0,2.1
8,5,14.0,110.0,3.1
8,5,15.0,140.0,3.6
8,5,16.0,150.0,4.1
8,5,19.0,130.0,3.1
8,5,20.0,130.0,3.6
8,5,23.0,160.0,2.1
8,6,1.0,140.0,2.6
8,6,3.0,140.0,2.1
8,6,4.0,130.0,2.6
8,6,6.0,150.0,2.1
8,6,7.0,140.0,1.5
8,6,14.0,320.0,3.6
8,6,19.0,210.0,2.6
8,8,2.0,140.0,1.5
8,8,17.0,120.0,3.1
8,8,20.0,80.0,2.6
8,8,21.0,100.0,2.1
8,8,22.0,80.0,2.6
8,9,15.0,80.0,2.1
8,9,16.0,140.0,2.6
8,9,18.0,90.0,1.5
8,9,20.0,120.0,2.6
8,10,12.0,270.0,1.5
8,10,16.0,230.0,2.1
8,10,17.0,160.0,2.6
8,10,21.0,190.0,1.5
8,10,23.0,260.0,2.1
8,11,4.0,140.0,2.6
8,12,20.0,90.0,3.1
8,12,22.0,130.0,2.6
8,13,2.0,100.0,1.5
8,13,8.0,130.0,2.1
8,13,11.0,100.0,1.5
8,13,12.0,110.0,2.6
8,13,17.0,90.0,1.5
8,13,20.0,100.0,1.5
8,14,14.0,290.0,2.1
8,16,16.0,220.0,3.6
8,16,17.0,240.0,3.6
8,16,22.0,200.0,2.6
8,17,8.0,270.0,2.1
8,17,9.0,220.0,3.6
8,17,18.0,240.0,3.6
8,17,23.0,300.0,2.6
8,19,20.0,330.0,2.1
8,19,22.0,130.0,1.5
8,21,14.0,350.0,1.5
8,21,15.0,250.0,2.1
8,21,19.0,160.0,1.5
8,23,6.0,330.0,4.1
8,23,16.0,110.0,1.5
8,23,17.0,40.0,1.5
8,23,23.0,130.0,2.1
8,24,23.0,110.0,2.1
8,26,18.0,90.0,1.5
8,27,16.0,80.0,2.1
8,27,22.0,140.0,2.1
8,28,18.0,140.0,2.1
8,28,20.0,130.0,2.1
8,29,22.0,110.0,2.1
8,31,9.0,20.0,2.6
8,31,15.0,20.0,3.6
8,31,16.0,20.0,3.6
9,1,11.0,310.0,1.5
9,1,20.0,330.0,2.6
9,1,21.0,330.0,2.6
9,2,15.0,310.0,1.5
9,2,18.0,310.0,1.5
9,2,19.0,290.0,1.5
9,4,18.0,200.0,2.1
9,4,21.0,210.0,1.5
9,5,17.0,30.0,3.6
9,5,18.0,10.0,2.1
9,5,21.0,360.0,2.1
9,6,14.0,300.0,1.5
9,6,15.0,340.0,2.6
9,6,23.0,330.0,1.5
9,7,18.0,150.0,2.6
9,9,20.0,120.0,3.6
9,10,16.0,120.0,2.1
9,10,20.0,90.0,3.6
9,12,11.0,280.0,1.5
9,12,12.0,290.0,2.1
9,12,13.0,280.0,2.1
9,12,16.0,290.0,1.5
9,12,18.0,320.0,2.1
9,12,20.0,330.0,2.6
9,13,22.0,270.0,2.1
9,13,23.0,190.0,1.5
9,14,19.0,190.0,1.5
9,15,3.0,140.0,1.5
9,15,21.0,110.0,2.6
9,15,23.0,140.0,3.1
9,16,2.0,140.0,1.5
9,16,3.0,130.0,1.5
9,16,21.0,220.0,3.6
9,16,22.0,190.0,3.1
9,17,17.0,250.0,3.6
9,17,23.0,310.0,1.5
9,18,18.0,260.0,4.6
9,18,21.0,320.0,3.1
9,19,19.0,220.0,3.6
9,20,3.0,140.0,1.5
9,20,4.0,140.0,2.1
9,20,7.0,200.0,1.5
9,20,8.0,210.0,2.1
9,20,15.0,200.0,2.1
9,20,16.0,240.0,3.6
9,20,19.0,160.0,3.6
9,21,14.0,180.0,2.6
9,21,19.0,150.0,3.6
9,21,22.0,150.0,3.1
9,22,1.0,130.0,1.5
9,23,13.0,260.0,1.5
9,23,17.0,10.0,2.1
9,23,21.0,140.0,2.1
9,24,18.0,140.0,2.6
9,24,21.0,150.0,5.1
9,25,16.0,130.0,1.5
9,25,18.0,140.0,2.6
9,25,19.0,130.0,4.6
9,25,21.0,140.0,3.1
9,25,23.0,150.0,1.5
9,27,18.0,130.0,2.1
9,27,22.0,130.0,2.1
9,28,22.0,340.0,2.1
9,30,19.0,90.0,4.6
9,30,20.0,90.0,4.1
9,30,22.0,90.0,2.1
9,30,23.0,120.0,2.6
10,1,20.0,170.0,3.6
10,2,5.0,130.0,2.1
10,2,6.0,140.0,3.6
10,2,7.0,140.0,3.6
10,2,10.0,150.0,3.6
10,2,11.0,140.0,2.6
10,2,13.0,110.0,2.1
10,2,16.0,140.0,4.6
10,2,19.0,150.0,4.1
10,2,20.0,150.0,4.1
10,2,21.0,140.0,4.6
10,2,22.0,160.0,4.1
10,2,23.0,140.0,4.1
10,3,1.0,130.0,5.1
10,3,2.0,120.0,3.6
10,3,3.0,130.0,3.6
10,3,4.0,130.0,2.6
10,3,6.0,130.0,4.1
10,3,7.0,130.0,4.1
10,3,8.0,140.0,4.1
10,3,10.0,120.0,2.6
10,3,11.0,120.0,1.5
10,3,12.0,130.0,2.6
10,3,13.0,130.0,4.6
10,3,14.0,120.0,2.1
10,3,19.0,120.0,1.5
10,3,21.0,130.0,1.5
10,3,23.0,90.0,1.5
10,5,17.0,280.0,2.6
10,6,15.0,190.0,1.5
10,6,16.0,230.0,3.1
10,6,21.0,150.0,4.1
10,7,4.0,160.0,3.6
10,7,17.0,230.0,3.6
10,7,18.0,280.0,4.1
10,7,19.0,310.0,2.6
10,7,23.0,330.0,1.5
10,8,14.0,270.0,1.5
10,9,20.0,190.0,3.6
10,10,11.0,300.0,1.5
10,10,15.0,310.0,2.6
10,10,16.0,300.0,3.6
10,10,19.0,320.0,4.1
10,10,20.0,330.0,4.1
10,10,21.0,310.0,4.1
10,10,23.0,310.0,2.6
10,11,1.0,320.0,3.6
10,11,3.0,320.0,2.6
10,11,5.0,320.0,2.6
10,11,7.0,320.0,2.1
10,11,11.0,330.0,2.6
10,11,13.0,330.0,1.5
10,11,16.0,340.0,2.1
10,11,20.0,350.0,2.1
10,11,21.0,300.0,1.5
10,12,16.0,120.0,2.1
10,13,18.0,240.0,2.6
10,14,3.0,140.0,2.1
10,14,4.0,130.0,2.1
10,15,1.0,180.0,1.5
10,15,12.0,330.0,3.1
10,15,16.0,330.0,2.6
10,15,18.0,340.0,4.1
10,15,23.0,330.0,3.1
10,16,2.0,310.0,1.5
10,16,21.0,130.0,2.6
10,17,16.0,140.0,3.1
10,18,18.0,200.0,1.5
10,18,20.0,210.0,2.6
10,18,22.0,150.0,1.5
10,19,2.0,140.0,1.5
10,19,21.0,50.0,2.1
10,19,22.0,90.0,1.5
10,20,20.0,160.0,2.6
10,20,21.0,140.0,2.1
10,20,23.0,130.0,2.1
10,21,1.0,130.0,3.1
10,21,2.0,110.0,1.5
10,21,3.0,130.0,2.6
10,21,7.0,140.0,3.6
10,21,9.0,140.0,2.6
10,21,12.0,130.0,2.6
10,21,13.0,150.0,3.1
10,21,17.0,110.0,1.5
10,21,18.0,160.0,1.5
10,21,19.0,140.0,3.6
10,21,21.0,140.0,2.1
10,21,22.0,130.0,3.6
10,21,23.0,140.0,2.1
10,22,3.0,130.0,4.1
10,22,4.0,150.0,3.6
10,22,5.0,150.0,4.6
10,22,6.0,170.0,4.6
10,22,8.0,280.0,4.1
10,22,15.0,280.0,2.1
10,22,16.0,340.0,1.5
10,22,21.0,350.0,3.1
10,22,23.0,330.0,2.6
10,23,1.0,310.0,2.1
10,23,17.0,280.0,3.6
10,23,18.0,290.0,4.1
10,23,23.0,320.0,3.1
10,24,5.0,280.0,1.5
10,24,6.0,320.0,2.1
10,24,7.0,310.0,1.5
10,24,8.0,310.0,1.5
10,24,9.0,290.0,2.1
10,24,10.0,310.0,2.6
10,24,11.0,320.0,3.1
10,24,15.0,330.0,5.7
10,24,16.0,310.0,5.7
10,24,17.0,330.0,6.2
10,24,18.0,330.0,5.1
10,24,19.0,320.0,4.1
10,24,20.0,320.0,6.7
10,24,21.0,330.0,6.2
10,24,22.0,330.0,5.1
10,25,1.0,320.0,2.1
10,25,3.0,320.0,1.5
10,25,6.0,310.0,1.5
10,25,10.0,280.0,1.5
10,25,16.0,280.0,3.6
10,25,17.0,300.0,3.6
10,25,23.0,250.0,2.1
10,26,16.0,230.0,2.6
10,26,18.0,230.0,3.6
10,26,19.0,180.0,3.1
10,27,7.0,250.0,2.6
10,27,9.0,340.0,2.1
10,27,10.0,310.0,4.1
10,27,11.0,310.0,3.6
10,27,15.0,340.0,3.6
10,27,16.0,340.0,4.6
10,27,17.0,330.0,3.1
10,27,18.0,340.0,4.6
10,27,19.0,340.0,4.6
10,27,20.0,310.0,4.1
10,27,21.0,340.0,4.1
10,27,22.0,320.0,3.1
10,27,23.0,330.0,3.1
10,28,5.0,280.0,1.5
10,28,10.0,280.0,1.5
10,28,11.0,300.0,1.5
10,28,12.0,300.0,1.5
10,28,18.0,330.0,5.1
10,28,19.0,330.0,3.6
10,28,21.0,320.0,4.6
10,28,22.0,310.0,5.1
10,30,18.0,350.0,3.1
10,30,22.0,320.0,2.6
10,30,23.0,330.0,1.5
10,31,3.0,290.0,1.5
10,31,6.0,320.0,1.5
10,31,17.0,120.0,2.1
10,31,21.0,110.0,2.1
10,31,22.0,100.0,1.5
11,1,1.0,150.0,1.5
11,1,8.0,140.0,2.6
11,1,19.0,150.0,2.6
11,1,20.0,150.0,3.1
11,1,21.0,140.0,2.1
11,1,23.0,140.0,2.1
11,2,12.0,190.0,2.6
11,2,15.0,210.0,3.6
11,2,17.0,210.0,4.6
11,2,20.0,200.0,4.1
11,4,4.0,150.0,2.1
11,4,6.0,90.0,1.5
11,4,8.0,120.0,1.5
11,4,16.0,270.0,3.6
11,4,17.0,220.0,3.6
11,4,20.0,230.0,4.1
11,5,17.0,230.0,2.6
11,6,2.0,210.0,2.6
11,6,15.0,100.0,1.5
11,7,11.0,310.0,1.5
11,7,16.0,340.0,1.5
11,7,20.0,360.0,1.5
11,7,23.0,330.0,1.5
11,8,12.0,20.0,1.5
11,8,17.0,360.0,1.5
11,8,18.0,350.0,1.5
11,9,18.0,240.0,2.1
11,10,15.0,40.0,2.1
11,10,21.0,130.0,3.1
11,10,22.0,130.0,3.6
11,11,1.0,130.0,1.5
11,11,2.0,110.0,1.5
11,11,7.0,120.0,1.5
11,11,19.0,140.0,3.6
11,12,17.0,360.0,1.5
11,13,18.0,60.0,1.5
11,13,21.0,130.0,2.6
11,13,23.0,120.0,1.5
11,14,7.0,130.0,1.5
11,14,9.0,130.0,2.6
11,14,10.0,120.0,1.5
11,14,14.0,100.0,1.5
11,14,19.0,80.0,1.5
11,14,21.0,80.0,1.5
11,15,3.0,120.0,2.1
11,15,7.0,150.0,3.1
11,15,8.0,130.0,1.5
11,15,22.0,330.0,2.6
11,16,19.0,120.0,1.5
11,16,22.0,90.0,1.5
11,17,1.0,120.0,1.5
11,17,2.0,110.0,2.1
11,17,4.0,110.0,2.1
11,17,7.0,120.0,1.5
11,17,9.0,100.0,1.5
11,17,12.0,130.0,3.1
11,17,22.0,210.0,4.6
11,17,23.0,220.0,4.1
11,18,9.0,250.0,5.1
11,18,10.0,250.0,4.1
11,18,12.0,260.0,2.1
11,18,15.0,250.0,4.1
11,18,17.0,320.0,8.2
11,18,18.0,330.0,6.2
11,18,19.0,330.0,6.7
11,18,20.0,330.0,7.7
11,18,21.0,330.0,5.7
11,18,22.0,340.0,4.6
11,18,23.0,330.0,5.7
11,19,1.0,330.0,2.6
11,19,2.0,330.0,2.1
11,19,3.0,310.0,1.5
11,19,5.0,310.0,1.5
11,19,11.0,290.0,1.5
11,19,12.0,310.0,1.5
11,19,14.0,320.0,1.5
11,19,15.0,330.0,2.6
11,20,19.0,210.0,3.6
11,20,21.0,230.0,2.6
11,21,2.0,200.0,2.1
11,21,19.0,160.0,2.1
11,21,21.0,330.0,2.1
11,22,3.0,340.0,2.1
11,23,20.0,270.0,1.5
11,24,23.0,210.0,2.1
11,26,15.0,130.0,1.5
11,27,22.0,170.0,2.1
11,28,1.0,150.0,2.1
11,28,12.0,210.0,2.1
11,28,18.0,190.0,2.1
11,28,19.0,190.0,3.1
11,29,1.0,140.0,1.5
11,29,2.0,130.0,2.6
11,29,14.0,140.0,1.5
11,29,16.0,150.0,2.6
11,30,11.0,300.0,1.5
11,30,12.0,320.0,2.6
11,30,13.0,310.0,1.5
11,30,16.0,320.0,2.6
11,30,17.0,320.0,3.1
11,30,20.0,320.0,3.6
11,30,21.0,280.0,1.5
11,30,22.0,320.0,2.6
12,1,22.0,70.0,1.5
12,3,17.0,160.0,2.1
12,3,18.0,170.0,5.1
12,3,19.0,200.0,3.6
12,4,1.0,140.0,2.1
12,4,2.0,150.0,3.1
12,4,3.0,150.0,2.1
12,4,4.0,150.0,3.6
12,4,7.0,170.0,2.6
12,4,10.0,140.0,2.1
12,4,14.0,200.0,2.6
12,5,6.0,310.0,2.1
12,5,7.0,330.0,2.6
12,5,8.0,340.0,3.1
12,5,9.0,320.0,2.1
12,5,10.0,310.0,2.1
12,5,11.0,330.0,2.1
12,5,12.0,330.0,2.1
12,5,13.0,300.0,3.6
12,5,14.0,320.0,4.6
12,5,15.0,340.0,3.1
12,5,16.0,310.0,3.6
12,5,17.0,340.0,3.6
12,5,18.0,350.0,2.6
12,5,20.0,330.0,4.1
12,5,21.0,340.0,3.6
12,6,18.0,290.0,1.5
12,7,5.0,310.0,2.1
12,7,6.0,320.0,2.1
12,7,12.0,300.0,1.5
12,7,13.0,330.0,2.6
12,7,15.0,340.0,3.6
12,7,17.0,340.0,4.1
12,7,19.0,340.0,3.6
12,7,20.0,330.0,3.1
12,7,21.0,330.0,4.1
12,7,23.0,340.0,2.6
12,8,1.0,330.0,1.5
12,8,2.0,320.0,1.5
12,8,3.0,290.0,1.5
12,8,4.0,320.0,1.5
12,8,5.0,310.0,1.5
12,8,8.0,280.0,1.5
12,8,16.0,340.0,1.5
12,8,17.0,20.0,1.5
12,8,19.0,350.0,2.6
12,8,21.0,270.0,2.6
12,9,9.0,290.0,1.5
12,9,16.0,330.0,3.1
12,9,18.0,300.0,4.1
12,9,19.0,330.0,7.7
12,9,20.0,330.0,4.1
12,9,21.0,340.0,4.6
12,9,22.0,310.0,5.1
12,10,2.0,290.0,1.5
12,10,17.0,250.0,3.6
12,10,21.0,270.0,5.1
12,10,22.0,300.0,4.1
12,11,9.0,280.0,1.5
12,11,21.0,290.0,2.6
12,12,1.0,310.0,1.5
12,12,2.0,280.0,2.1
12,12,3.0,330.0,2.6
12,12,5.0,320.0,4.6
12,12,6.0,330.0,4.1
12,12,7.0,330.0,4.6
12,12,8.0,350.0,6.2
12,12,9.0,330.0,3.6
12,12,11.0,330.0,3.6
12,12,12.0,320.0,4.1
12,12,13.0,340.0,3.1
12,12,14.0,330.0,3.1
12,12,15.0,310.0,4.1
12,12,16.0,320.0,3.1
12,12,17.0,310.0,4.1
12,12,18.0,340.0,3.6
12,12,19.0,340.0,4.1
12,12,20.0,310.0,2.6
12,12,22.0,340.0,3.6
12,12,23.0,330.0,2.1
12,13,16.0,240.0,4.1
12,13,18.0,240.0,3.6
12,13,19.0,230.0,4.6
12,13,22.0,280.0,3.6
12,14,19.0,320.0,4.6
12,14,20.0,320.0,4.1
12,14,22.0,320.0,2.6
12,14,23.0,330.0,3.1
12,15,18.0,280.0,2.6
12,15,19.0,270.0,3.6
12,15,20.0,260.0,2.1
12,15,22.0,330.0,2.1
12,16,17.0,210.0,4.1
12,17,1.0,150.0,2.1
12,17,9.0,110.0,1.5
12,17,12.0,130.0,1.5
12,18,2.0,140.0,2.1
12,18,19.0,330.0,1.5
12,18,21.0,90.0,1.5
12,18,22.0,130.0,3.1
12,19,19.0,340.0,2.1
12,20,9.0,320.0,2.1
12,20,12.0,310.0,1.5
12,20,16.0,340.0,2.1
12,20,17.0,330.0,1.5
12,20,20.0,300.0,1.5
12,20,21.0,310.0,2.6
12,20,22.0,240.0,2.6
12,21,2.0,150.0,1.5
12,21,9.0,140.0,2.6
12,21,15.0,160.0,3.6
12,21,16.0,150.0,3.1
12,21,18.0,160.0,4.6
12,21,19.0,140.0,4.1
12,22,9.0,140.0,1.5
12,22,12.0,340.0,1.5
12,22,13.0,320.0,1.5
12,22,15.0,320.0,3.1
12,22,18.0,330.0,1.5
12,22,19.0,320.0,1.5
12,22,20.0,300.0,1.5
12,23,2.0,330.0,2.1
12,23,5.0,320.0,3.6
12,23,6.0,300.0,2.6
12,23,8.0,310.0,3.1
12,23,9.0,320.0,2.6
12,23,10.0,310.0,3.1
12,23,14.0,320.0,2.1
12,23,15.0,330.0,2.1
12,23,16.0,330.0,2.6
12,23,17.0,330.0,2.1
12,23,22.0,320.0,2.1
12,24,5.0,130.0,2.1
12,24,6.0,130.0,3.1
12,24,7.0,140.0,2.6
12,24,15.0,300.0,2.1
12,24,17.0,320.0,3.1
12,24,18.0,320.0,4.6
12,24,19.0,350.0,4.6
12,24,20.0,320.0,4.6
12,24,21.0,330.0,3.6
12,24,22.0,330.0,5.7
12,24,23.0,330.0,4.1
12,25,1.0,310.0,1.5
12,25,2.0,290.0,1.5
12,25,3.0,340.0,2.6
12,25,6.0,20.0,1.5
12,25,22.0,120.0,3.1
12,25,23.0,100.0,2.1
12,26,1.0,110.0,2.1
12,26,4.0,110.0,2.1
12,26,8.0,110.0,2.1
12,26,16.0,140.0,1.5
12,28,19.0,40.0,1.5
12,28,21.0,30.0,1.5
12,29,18.0,110.0,2.1
12,30,21.0,50.0,2.1
12,30,23.0,80.0,1.5
12,31,20.0,20.0,2.1
12,31,23.0,330.0,3.6
